symbol,close,rs,rs_ma,rs_slope,price_sma20,price_wma200,score,total_active,tier,conditions,run_date,data_flag,is_clean,rs_rank,grade,sector
NATCOPHARM,988.5,0.1069,-0.3428,0.4899,863.8,949.34,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.9,B,Other
ICEMAKE,825.45,0.1066,-0.0914,0.1516,747.05,682.97,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,76.8,B,Other
INGERRAND,4006.4,0.1055,-0.1461,0.3192,3596.14,3535.36,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,76.8,B,Other
PFIZER,5062.2,0.1034,-0.0305,0.1748,4971.88,4657.33,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,76.7,B,Other
SHAILY,1950.1,0.1027,0.6346,-0.1135,2269.15,1316.06,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.6,B,Other
VSSL,256.6,0.1026,0.0664,0.0371,275.39,242.6,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,76.6,B,Other
VARROC,540.95,0.1023,0.046,0.1687,603.51,522.41,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.5,B,Other
HAL,3913.2,0.1,0.0251,0.0527,4399.11,3792.31,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.5,B,Defence
NLCINDIA,260.05,0.0995,0.0099,0.0498,251.35,215.49,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.4,B,Other
RADICO,2649.5,0.0982,0.2249,-0.1445,3047.4,2209.4,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.3,B,Other
AARVI,130.03,0.097,-0.0936,0.21,126.96,125.9,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,76.3,B,Other
NBCC,92.55,0.097,0.1001,0.121,108.04,88.39,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.3,B,Other
REDINGTON,280.45,0.0966,0.2633,0.0331,271.27,219.86,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.2,B,Other
JKPAPER,361.95,0.0958,-0.1482,0.3328,361.13,377.95,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.1,B,Other
CIEINDIA,471.65,0.0942,-0.1437,0.2466,423.17,445.81,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,76.0,B,Other
IXIGO,170.36,0.0918,0.5046,-0.2853,243.93,,2,7,Filtered,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,76.0,B,Other
CGPOWER,725.2,0.0913,-0.0856,0.2698,672.66,602.41,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.9,B,Power
OMAXAUTO,107.22,0.091,-0.1157,0.3169,103.05,100.61,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,75.9,B,Auto
RAMCOIND,290.7,0.0907,0.1287,-0.0178,318.5,254.93,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,75.8,B,Other
VRLLOG,277.5,0.0906,0.001,0.0751,266.79,275.24,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.8,B,Other
MUTHOOTMF,168.91,0.0902,-0.0656,0.1105,176.42,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.7,B,Other
NH,1830.9,0.0901,0.3074,-0.1526,1841.11,1454.88,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.6,B,Other
AUTOAXLES,2045.7,0.0888,-0.0212,0.0516,1842.68,1864.78,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,75.5,B,Auto
NUVAMA,1244.9,0.0888,0.1208,-0.1251,1387.9,,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.5,B,Other
MANGLMCEM,908.85,0.0865,-0.1629,0.2991,773.51,717.16,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,75.5,B,Other
V2RETAIL,1994.2,0.0858,0.3952,0.1669,2199.65,1285.38,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.4,B,Other
GRANULES,582.25,0.0851,-0.0544,0.1829,573.2,486.63,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.3,B,Other
TVSELECT,371.35,0.0838,0.2381,0.1501,484.19,394.05,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,75.3,B,Other
IDFCFIRSTB,73.48,0.0833,0.1932,-0.1556,81.48,73.07,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.2,B,Banking
VISHNU,501.65,0.083,0.1071,-0.0087,509.23,424.29,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,75.2,B,Other
JBCHEPHARM,2053.5,0.0828,-0.0401,0.1134,1814.89,1628.45,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.1,B,Other
BALMLAWRIE,181.37,0.0828,-0.1479,0.2692,184.1,194.41,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,75.1,B,Other
ATUL,6674.0,0.0822,-0.164,0.2549,6063.62,6629.88,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,75.0,B,Other
SIEMENS,3418.6,0.0808,-0.2211,0.2994,3125.06,3107.86,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.9,B,Capital Goods
ULTRACEMCO,12677.0,0.0807,0.0069,0.0588,12094.6,10752.0,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.9,B,Other
NTPC,381.9,0.0799,-0.0659,0.0903,338.12,312.09,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.8,B,Power
TORNTPOWER,1566.4,0.079,-0.1614,0.2662,1333.71,1250.02,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.7,B,Power
VESUVIUS,499.9,0.0789,-0.0342,-0.0281,484.5,439.24,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.7,B,Other
MARUTI,14857.0,0.0787,0.2752,-0.1319,15838.55,12408.09,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.6,B,Auto
KSB,770.25,0.077,-0.0703,0.1235,747.9,737.17,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.6,B,Other
MMTC,61.82,0.0764,-0.1712,0.2215,63.37,64.78,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.5,B,Other
AHLEAST,160.77,0.0762,-0.1436,0.2239,143.05,141.74,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,74.5,B,Other
ELGIEQUIP,534.75,0.0761,-0.2089,0.3445,482.24,535.26,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.4,B,Other
ASTRAL,1667.9,0.0731,-0.1524,0.1975,1477.9,1648.18,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.3,B,Other
PILANIINVS,4596.0,0.073,-0.1159,0.1926,5044.03,4290.37,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,74.3,B,Other
BHARATWIRE,178.3,0.0728,-0.1883,0.2639,178.87,211.37,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.2,B,Other
ARIHANTCAP,80.17,0.0727,-0.1239,0.2438,90.4,80.53,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,74.2,B,Other
NDRAUTO,755.25,0.0725,0.0441,0.259,820.85,655.04,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,74.1,B,Auto
CESC,158.15,0.0724,-0.024,0.1049,164.46,140.53,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,74.0,B,Other
LATTEYS,22.38,0.0722,-0.2972,0.3302,23.71,24.76,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,74.0,B,Other
SANGHVIMOV,261.2,0.0716,-0.0214,0.0435,326.47,344.86,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,73.9,B,Other
ELDEHSG,895.4,0.0712,0.0117,0.0701,893.44,807.5,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.9,B,Other
COALINDIA,430.65,0.0708,-0.0009,-0.0141,395.56,353.83,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.8,B,Other
ADOR,1053.6,0.0702,-0.0909,0.218,1063.19,1108.7,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.7,B,Other
EIFFL,233.1,0.0678,0.1217,-0.3034,239.75,191.82,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.7,B,Other
KTKBANK,202.88,0.0677,-0.0775,0.157,192.62,190.99,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.6,B,Banking
HMT,60.95,0.0675,-0.2885,0.4667,49.83,55.43,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.6,B,Other
NITINSPIN,379.55,0.0673,-0.2165,0.3055,329.74,339.67,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.5,B,Other
IPL,157.4,0.0672,-0.0679,0.2161,172.11,210.76,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,73.5,B,Other
NSIL,5963.0,0.0667,-0.1103,0.238,6584.38,5325.81,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.4,B,Other
MOTILALOFS,725.15,0.0658,-0.0226,0.0559,866.32,767.81,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.3,B,Other
ABB,6073.0,0.0643,-0.2435,0.3547,5280.48,5608.95,7,7,Tier 1,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.3,B,Capital Goods
STARHEALTH,465.5,0.0642,-0.0574,0.1992,470.04,501.1,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.2,B,Other
ESCORTS,3518.6,0.0633,0.0056,0.1195,3636.01,3269.24,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.2,B,Other
RAJRATAN,416.75,0.0631,-0.1199,0.0784,444.38,528.63,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.1,B,Other
BHARTIHEXA,1606.9,0.0628,0.1489,-0.082,1732.45,,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,73.0,B,Other
ESABINDIA,5505.5,0.0623,-0.0608,0.034,5538.72,5155.4,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,73.0,B,Other
PRESTIGE,1393.0,0.0621,-0.0208,0.0362,1609.44,1365.84,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.9,B,Other
CHOLAFIN,1730.8,0.0615,0.2245,-0.1851,1698.08,1380.27,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.8,B,Finance
ZUARI,224.05,0.0615,0.2083,-0.1505,273.82,218.99,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,72.8,B,Other
YESBANK,20.72,0.0614,0.0574,-0.0013,22.03,20.62,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.7,B,Banking
GODFRYPHLP,2115.4,0.0609,0.3071,-0.2305,2596.89,1916.28,3,7,Watchlist,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': False}",2026-03-03,,True,72.7,B,Other
ZYDUSWELL,384.9,0.0608,0.0772,-0.0219,434.02,378.3,4,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.6,B,Other
APOLLOTYRE,454.05,0.0593,-0.0092,-0.0448,496.59,452.0,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': False, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': True, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.6,B,Auto
AIAENG,3851.6,0.0576,-0.0102,0.0992,3744.5,3518.24,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,72.5,B,Other
FMGOETZE,407.2,0.0573,0.0912,0.0325,459.86,416.28,2,7,Filtered,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': False, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': False, 'C11_Near_52w_High': False}",2026-03-03,,True,72.4,B,Other
JIOFIN,255.4,0.0572,-0.0706,0.0971,287.67,,5,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': False, 'C5_Above_WMA200': False, 'C10_Min_Volume': True, 'C11_Near_52w_High': True}",2026-03-03,,True,72.4,B,Finance
TARMAT,71.14,0.057,-0.3181,0.3379,53.35,67.74,6,7,Tier 2,"{'C1_RS_Positive': True, 'C2_RS_Slope_Positive': True, 'C3_RS_MA_Rising': True, 'C4_Price_Above_SMA': True, 'C5_Above_WMA200': True, 'C10_Min_Volume': False, 'C11_Near_52w_High': True}",2026-03-03,,True,72.3,B,Other
